HW,CHANNELS,KERNEL_SIZE,STRIDES,FREQ,CAT,STAGE,SCALED_FREQ,SCALED_LOG_FREQ
29.0,240.0,5.0,2.0,0.00035119487,train,body,0.00035119487438350916,0.00035123152
12.0,768.0,3.0,2.0,0.0008818551,train,body,0.0008818550850264728,0.00088177907
9.0,448.0,5.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
63.0,104.0,5.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
8.0,768.0,5.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
41.0,144.0,7.0,1.0,0.00060688704,train,body,0.0006068870425224304,0.0006068876
68.0,100.0,3.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
124.0,144.0,5.0,2.0,0.0006597804,train,body,0.0006597804022021592,0.00065979856
13.0,168.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
17.0,168.0,5.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
23.0,160.0,3.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
58.0,88.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
48.0,128.0,7.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
110.0,96.0,3.0,2.0,0.00067260937,train,body,0.0006726093706674874,0.0006725492
59.0,64.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
18.0,640.0,3.0,1.0,0.00076954276,train,body,0.0007695427630096674,0.00076942483
15.0,360.0,5.0,1.0,0.00061154825,train,body,0.00061154825380072,0.00061153533
28.0,240.0,5.0,2.0,0.0008132434,train,body,0.0008132433868013322,0.0008131528
72.0,72.0,5.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
70.0,144.0,3.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
7.0,1128.0,5.0,1.0,0.0007337194,train,body,0.0007337193819694221,0.0007336784
43.0,88.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
16.0,520.0,3.0,1.0,0.000528242,train,body,0.0005282419733703136,0.00052823115
19.0,88.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
26.0,208.0,5.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
42.0,80.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
24.0,144.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
53.0,128.0,5.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
18.0,120.0,5.0,1.0,0.00047233162,train,body,0.0004723316233139485,0.00047233363
68.0,64.0,5.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
64.0,72.0,3.0,2.0,0.0005591933,train,body,0.0005591933149844408,0.00055921776
53.0,72.0,3.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
68.0,56.0,3.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
64.0,160.0,5.0,1.0,0.0009444772,train,body,0.0009444772149436176,0.00094432523
12.0,408.0,5.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
18.0,168.0,5.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
16.0,104.0,7.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
57.0,128.0,3.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
10.0,160.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
66.0,72.0,7.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
24.0,200.0,3.0,1.0,0.00076954276,train,body,0.0007695427630096674,0.00076942483
39.0,128.0,3.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
14.0,560.0,3.0,1.0,0.0005852727,train,body,0.0005852726753801107,0.0005853174
21.0,80.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
61.0,144.0,3.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
64.0,48.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
15.0,264.0,3.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
24.0,128.0,5.0,1.0,0.00064992736,train,body,0.0006499273586086929,0.0006499078
41.0,32.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
25.0,144.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
64.0,168.0,5.0,2.0,0.0004300926,train,body,0.00043009259388782084,0.00043014032
21.0,144.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
20.0,224.0,7.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
10.0,256.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
88.0,96.0,7.0,2.0,0.00067260937,train,body,0.0006726093706674874,0.0006725492
46.0,48.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
16.0,480.0,5.0,1.0,0.000690233,train,body,0.0006902330205775797,0.00069018523
4.0,1248.0,7.0,1.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
8.0,160.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
9.0,168.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
48.0,144.0,5.0,2.0,0.00065885653,train,body,0.0006588565302081406,0.0006588452
18.0,672.0,5.0,2.0,0.0009760284,train,body,0.000976028386503458,0.0009758947
60.0,120.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
47.0,176.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
27.0,176.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
56.0,84.0,3.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
80.0,72.0,5.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
15.0,328.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
12.0,408.0,7.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
31.0,80.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
16.0,168.0,3.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
28.0,120.0,5.0,1.0,0.0010562347,train,body,0.0010562347015365958,0.0010559453
11.0,672.0,3.0,1.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
14.0,416.0,5.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
68.0,144.0,3.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
7.0,464.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
44.0,64.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
72.0,160.0,5.0,2.0,0.00060116226,train,body,0.00060116226086393,0.0006011674
58.0,88.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
24.0,136.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
80.0,48.0,5.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
44.0,176.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
66.0,252.0,3.0,2.0,0.0004300926,train,body,0.00043009259388782084,0.00043014032
20.0,88.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
5.0,1488.0,5.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
15.0,448.0,5.0,1.0,0.00049785,train,body,0.0004978500073775649,0.00049783953
51.0,64.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
32.0,144.0,3.0,1.0,0.0005396671,train,body,0.0005396670894697309,0.0005396725
8.0,880.0,3.0,1.0,0.00071983447,train,body,0.0007198344683274627,0.00071973697
19.0,336.0,7.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
49.0,144.0,3.0,1.0,0.00060688704,train,body,0.0006068870425224304,0.0006068876
25.0,208.0,7.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
59.0,104.0,7.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
32.0,104.0,5.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
8.0,640.0,3.0,1.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
4.0,744.0,5.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
8.0,288.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
13.0,320.0,3.0,1.0,0.00080027274,train,body,0.0008002727408893406,0.0008001656
45.0,144.0,3.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
52.0,128.0,5.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
17.0,544.0,3.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
44.0,48.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
66.0,40.0,3.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
72.0,64.0,5.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
23.0,120.0,3.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
28.0,64.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
102.0,72.0,3.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
15.0,520.0,5.0,1.0,0.000528242,train,body,0.0005282419733703136,0.00052823115
63.0,80.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
51.0,128.0,3.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
13.0,256.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
40.0,192.0,3.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
23.0,128.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
16.0,440.0,3.0,1.0,0.00057784526,train,body,0.0005778452614322305,0.00057780923
28.0,192.0,5.0,2.0,0.00033563568,train,body,0.00033563567558303475,0.0003357351
72.0,64.0,7.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
8.0,1224.0,5.0,1.0,0.0007337194,train,body,0.0007337193819694221,0.0007336784
57.0,120.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
61.0,88.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
22.0,232.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
30.0,144.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
23.0,88.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
59.0,96.0,3.0,2.0,0.00036325215,train,body,0.0003632521547842771,0.0003632708
62.0,112.0,3.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
6.0,576.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
19.0,120.0,5.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
48.0,104.0,3.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
18.0,224.0,5.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
6.0,1344.0,3.0,1.0,0.00076954276,train,body,0.0007695427630096674,0.00076942483
56.0,100.0,5.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
55.0,88.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
33.0,88.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
17.0,320.0,3.0,1.0,0.0006259015,train,body,0.0006259015062823892,0.00062583573
40.0,72.0,3.0,1.0,0.00053106307,train,body,0.0005310630658641458,0.00053109153
17.0,272.0,3.0,1.0,0.000528242,train,body,0.0005282419733703136,0.00052823115
18.0,168.0,3.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
28.0,160.0,3.0,2.0,0.0003322392,train,body,0.000332239200361073,0.0003322781
47.0,32.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
14.0,416.0,5.0,1.0,0.00056686846,train,body,0.0005668684607371688,0.0005668451
55.0,72.0,7.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
21.0,224.0,7.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
4.0,720.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
38.0,88.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
22.0,160.0,7.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
14.0,232.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
31.0,208.0,5.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
18.0,336.0,7.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
26.0,80.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
14.0,240.0,3.0,1.0,0.000650087,train,body,0.0006500870222225785,0.00065002695
33.0,96.0,5.0,2.0,0.00032318203,train,body,0.0003231820301152766,0.0003232186
35.0,48.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
58.0,144.0,3.0,1.0,0.000566595,train,body,0.0005665950011461973,0.00056660676
31.0,224.0,3.0,2.0,0.00029890958,train,body,0.00029890958103351295,0.00029890036
17.0,952.0,3.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
17.0,640.0,5.0,1.0,0.000528242,train,body,0.0005282419733703136,0.00052823115
46.0,192.0,7.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
78.0,64.0,5.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
8.0,768.0,3.0,1.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
40.0,120.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
8.0,992.0,5.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
96.0,144.0,7.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
39.0,176.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
22.0,224.0,7.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
3.0,1248.0,3.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
18.0,176.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
21.0,224.0,5.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
17.0,360.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
12.0,384.0,5.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
29.0,160.0,3.0,2.0,0.0003322392,train,body,0.000332239200361073,0.0003322781
40.0,32.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
20.0,128.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
35.0,128.0,3.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
16.0,480.0,5.0,2.0,0.0004022189,train,body,0.0004022188950330019,0.00040224873
19.0,168.0,5.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
14.0,336.0,5.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
14.0,600.0,5.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
39.0,56.0,3.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
54.0,192.0,3.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
14.0,728.0,3.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
52.0,144.0,3.0,1.0,0.00060688704,train,body,0.0006068870425224304,0.0006068876
44.0,64.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
74.0,96.0,3.0,2.0,0.00067260937,train,body,0.0006726093706674874,0.0006725492
11.0,672.0,7.0,2.0,0.0003658836,train,body,0.0003658836067188531,0.00036589324
116.0,64.0,3.0,2.0,0.00066317874,train,body,0.0006631787400692701,0.00066313514
14.0,624.0,5.0,1.0,0.0006005355,train,body,0.0006005354807712138,0.0006005715
27.0,240.0,3.0,2.0,0.00050903345,train,body,0.0005090334452688694,0.0005090428
31.0,48.0,5.0,1.0,0.0006130445,train,body,0.0006130444817245007,0.0006130845
32.0,168.0,7.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
14.0,480.0,7.0,1.0,0.00060688704,train,body,0.0006068870425224304,0.0006068876
47.0,88.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
25.0,208.0,5.0,2.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
48.0,48.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
17.0,416.0,3.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
47.0,64.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
13.0,464.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
108.0,72.0,7.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
124.0,168.0,3.0,2.0,0.0006498687,train,body,0.0006498686852864921,0.00064978853
42.0,128.0,3.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
16.0,616.0,3.0,1.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
19.0,288.0,3.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
55.0,120.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
30.0,224.0,3.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
5.0,744.0,7.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
20.0,64.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
11.0,768.0,5.0,1.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
30.0,120.0,5.0,2.0,0.0003022669,train,body,0.0003022669116035104,0.00030235737
100.0,48.0,7.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
17.0,256.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
29.0,336.0,7.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
27.0,232.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
29.0,120.0,7.0,1.0,0.00047233162,train,body,0.0004723316233139485,0.00047233363
58.0,96.0,3.0,1.0,0.0006037305,train,body,0.000603730499278754,0.00060366996
40.0,128.0,5.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
33.0,80.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
11.0,480.0,5.0,1.0,0.00060688704,train,body,0.0006068870425224304,0.0006068876
44.0,88.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
28.0,120.0,3.0,2.0,0.0003022669,train,body,0.0003022669116035104,0.00030235737
61.0,96.0,3.0,2.0,0.00036325215,train,body,0.0003632521547842771,0.0003632708
52.0,96.0,7.0,1.0,0.0006037305,train,body,0.000603730499278754,0.00060366996
16.0,216.0,3.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
122.0,64.0,5.0,2.0,0.0006758467,train,body,0.0006758467061445117,0.0006757665
35.0,176.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
15.0,952.0,3.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
86.0,144.0,7.0,2.0,0.00066933164,train,body,0.0006693316390737891,0.0006693317
48.0,160.0,5.0,1.0,0.0009444772,train,body,0.0009444772149436176,0.00094432523
12.0,232.0,7.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
17.0,64.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
112.0,192.0,3.0,1.0,0.0010901829,train,body,0.0010901829227805138,0.0010898934
8.0,208.0,3.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
33.0,80.0,3.0,1.0,0.0006130445,train,body,0.0006130444817245007,0.0006130845
13.0,768.0,3.0,1.0,0.00063772505,train,body,0.0006377250538207591,0.0006377527
28.0,128.0,5.0,1.0,0.00063819933,train,body,0.000638199329841882,0.00063822925
63.0,144.0,7.0,2.0,0.00033052434,train,body,0.00033052434446290135,0.0003306093
8.0,512.0,7.0,1.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
120.0,96.0,3.0,2.0,0.0007316951,train,body,0.0007316950941458344,0.00073165266
58.0,128.0,3.0,2.0,0.00032751146,train,body,0.00032751145772635937,0.00032750997
28.0,336.0,5.0,1.0,0.0005070634,train,body,0.0005070634069852531,0.00050713593
112.0,80.0,3.0,2.0,0.00088070927,train,body,0.0008807092672213912,0.0008805878
7.0,1316.0,3.0,1.0,0.00071983447,train,body,0.0007198344683274627,0.00071973697
30.0,64.0,3.0,1.0,0.00053518824,train,body,0.0005351882427930832,0.00053514366
38.0,80.0,5.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
25.0,224.0,5.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
8.0,384.0,5.0,2.0,0.00036059407,train,body,0.00036059407284483314,0.0003606484
20.0,232.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
8.0,360.0,5.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
14.0,112.0,5.0,1.0,0.00051898113,train,body,0.000518981134518981,0.0005190542
28.0,88.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
34.0,88.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
44.0,40.0,3.0,1.0,0.000578554,train,body,0.0005785539979115129,0.0005785244
46.0,32.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
28.0,96.0,3.0,1.0,0.00088403653,train,body,0.0008840365335345268,0.0008839236
13.0,328.0,7.0,2.0,0.00028965264,train,body,0.0002896526420954615,0.0002897212
17.0,576.0,3.0,2.0,0.0004022189,train,body,0.0004022188950330019,0.00040224873
56.0,48.0,3.0,1.0,0.0004240347,train,body,0.00042403468978591263,0.00042406144
160.0,144.0,3.0,2.0,0.00091224606,train,body,0.000912246061488986,0.0009120401
17.0,384.0,3.0,2.0,0.000271585,train,body,0.00027158501325175166,0.00027160125
