HW,CIN,COUT,KERNEL_SIZE,STRIDES,FREQ,CAT,STAGE,SCALED_FREQ,SCALED_LOG_FREQ
14.0,800.0,128.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
32.0,160.0,40.0,1.0,1.0,0.0005601916,test,body,0.0005601915763691068,0.0005602367
28.0,528.0,192.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
60.0,64.0,168.0,3.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
33.0,24.0,96.0,1.0,1.0,0.00063101604,test,body,0.0006310160388238728,0.0006310338
14.0,256.0,512.0,1.0,2.0,0.00089395564,test,body,0.0008939556428231299,0.00089391664
8.0,672.0,192.0,1.0,1.0,0.00029770727,test,body,0.0002977072726935148,0.000297743
7.0,1152.0,320.0,1.0,1.0,0.0007226928,test,body,0.0007226928137242794,0.00072268123
20.0,80.0,480.0,1.0,1.0,0.0016713401,test,body,0.0016713400837033987,0.0016706022
32.0,128.0,32.0,1.0,1.0,0.00066981034,test,body,0.0006698103388771415,0.0006698867
14.0,104.0,728.0,1.0,1.0,0.00018728973,test,body,0.0001872897264547646,0.00018733686
48.0,32.0,96.0,1.0,1.0,0.000827712,test,body,0.0008277120068669319,0.0008276662
6.0,672.0,200.0,1.0,1.0,0.0006244241,test,body,0.0006244240794330835,0.0006244788
48.0,80.0,32.0,1.0,1.0,0.00029770727,test,body,0.0002977072726935148,0.000297743
15.0,80.0,320.0,1.0,1.0,0.0006594731,test,body,0.000659473123960197,0.0006595181
9.0,672.0,208.0,1.0,1.0,0.0005392284,test,body,0.000539228378329426,0.0005392588
30.0,168.0,48.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
32.0,64.0,24.0,1.0,1.0,0.00057296327,test,body,0.0005729632684960961,0.00057299016
9.0,384.0,128.0,1.0,1.0,0.0003034253,test,body,0.0003034253022633493,0.0003034657
11.0,512.0,128.0,1.0,1.0,0.0003034253,test,body,0.0003034253022633493,0.0003034657
32.0,144.0,32.0,1.0,1.0,0.00022045225,test,body,0.00022045224613975734,0.00022048384
25.0,288.0,384.0,3.0,2.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
50.0,64.0,88.0,1.0,1.0,0.0001228599,test,body,0.00012285989942029119,0.0001229475
12.0,320.0,120.0,1.0,1.0,0.00029770727,test,body,0.0002977072726935148,0.000297743
8.0,40.0,32.0,3.0,1.0,0.00076799927,test,body,0.000767999270465225,0.0007679655
28.0,24.0,122.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
7.0,720.0,196.0,1.0,1.0,0.00011253774,test,body,0.00011253773845965043,0.00011257327
22.0,64.0,336.0,1.0,1.0,0.00054788,test,body,0.0005478800158016384,0.00054795993
60.0,168.0,512.0,7.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
15.0,224.0,88.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
68.0,84.0,28.0,1.0,1.0,0.00029767805,test,body,0.00029767805244773626,0.000297743
22.0,336.0,288.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
48.0,40.0,208.0,5.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
160.0,144.0,24.0,1.0,1.0,0.0007226928,test,body,0.0007226928137242794,0.00072268123
44.0,208.0,336.0,3.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
128.0,16.0,96.0,1.0,1.0,0.0010725756,test,body,0.0010725755710154772,0.0010723898
44.0,144.0,24.0,1.0,1.0,0.0007028081,test,body,0.0007028080872260034,0.0007028984
16.0,112.0,448.0,1.0,1.0,0.0006674989,test,body,0.0006674989126622677,0.000667503
68.0,96.0,20.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
13.0,64.0,320.0,1.0,1.0,0.0011228102,test,body,0.0011228101793676615,0.0011226614
62.0,180.0,36.0,1.0,1.0,0.00029767805,test,body,0.00029767805244773626,0.000297743
27.0,408.0,664.0,7.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
14.0,960.0,192.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
7.0,1200.0,200.0,1.0,1.0,0.0013350245,test,body,0.0013350244844332337,0.0013346802
14.0,736.0,128.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
12.0,256.0,120.0,1.0,1.0,0.00029770727,test,body,0.0002977072726935148,0.000297743
60.0,180.0,36.0,1.0,1.0,0.00029767805,test,body,0.00029767805244773626,0.000297743
76.0,16.0,96.0,1.0,1.0,0.00096104963,test,body,0.0009610496344976127,0.0009609968
14.0,480.0,80.0,1.0,1.0,0.0010339004,test,body,0.0010339004220440984,0.0010337909
59.0,144.0,32.0,1.0,1.0,0.0003034253,test,body,0.0003034253022633493,0.0003034657
26.0,408.0,816.0,3.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
9.0,224.0,1344.0,1.0,1.0,0.000816111,test,body,0.0008161109872162342,0.00081610767
14.0,1024.0,208.0,1.0,1.0,0.00032179296,test,body,0.0003217929624952376,0.00032182568
64.0,160.0,32.0,1.0,1.0,0.0012027845,test,body,0.0012027844786643982,0.0012025906
7.0,1080.0,196.0,1.0,1.0,7.5379326e-06,test,body,7.537932560808258e-06,7.513229e-06
17.0,256.0,128.0,1.0,1.0,0.0005421798,test,body,0.0005421797977760434,0.00054223865
17.0,144.0,80.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
10.0,664.0,1640.0,5.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
16.0,192.0,64.0,1.0,1.0,0.00044675593,test,body,0.0004467559338081628,0.0004468794
17.0,616.0,96.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
52.0,48.0,56.0,1.0,1.0,0.00022874949,test,body,0.000228749486268498,0.00022883003
63.0,32.0,128.0,1.0,1.0,0.000827712,test,body,0.0008277120068669319,0.0008276662
14.0,2112.0,1056.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
47.0,208.0,104.0,1.0,1.0,0.0001228599,test,body,0.00012285989942029119,0.0001229475
7.0,384.0,188.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
33.0,80.0,48.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
8.0,112.0,672.0,1.0,1.0,0.0005315831,test,body,0.0005315830931067467,0.00053163036
30.0,240.0,48.0,1.0,1.0,0.00023336578,test,body,0.0002333657757844776,0.00023348
62.0,32.0,96.0,1.0,1.0,0.000827712,test,body,0.0008277120068669319,0.0008276662
14.0,112.0,448.0,1.0,1.0,0.0005808025,test,body,0.0005808025016449392,0.0005808566
15.0,120.0,840.0,1.0,1.0,0.00018728973,test,body,0.0001872897264547646,0.00018733686
39.0,168.0,408.0,7.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
9.0,672.0,216.0,1.0,1.0,0.0005392284,test,body,0.000539228378329426,0.0005392588
112.0,240.0,24.0,1.0,1.0,0.000443389,test,body,0.00044338899897411466,0.00044342235
13.0,720.0,120.0,1.0,1.0,0.000816111,test,body,0.0008161109872162342,0.00081610767
56.0,64.0,32.0,1.0,1.0,0.0002152486,test,body,0.00021524859766941518,0.00021535686
16.0,432.0,104.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
29.0,56.0,168.0,1.0,1.0,0.0006893051,test,body,0.0006893050740472972,0.00068931247
29.0,168.0,56.0,1.0,1.0,0.0005203494,test,body,0.0005203494220040739,0.000520426
52.0,64.0,256.0,7.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
68.0,24.0,144.0,1.0,1.0,0.0009449438,test,body,0.0009449438075534999,0.0009449122
39.0,32.0,192.0,1.0,1.0,0.000827712,test,body,0.0008277120068669319,0.0008276662
4.0,512.0,2048.0,1.0,1.0,0.00054788,test,body,0.0005478800158016384,0.00054795993
13.0,256.0,112.0,1.0,1.0,0.00029770727,test,body,0.0002977072726935148,0.000297743
70.0,24.0,72.0,1.0,1.0,0.0009449438,test,body,0.0009449438075534999,0.0009449122
10.0,1248.0,320.0,1.0,1.0,0.0007226928,test,body,0.0007226928137242794,0.00072268123
61.0,256.0,104.0,1.0,1.0,0.0001228599,test,body,0.00012285989942029119,0.0001229475
55.0,144.0,24.0,1.0,1.0,0.0007028081,test,body,0.0007028080872260034,0.0007028984
15.0,560.0,96.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
51.0,32.0,128.0,1.0,1.0,0.000827712,test,body,0.0008277120068669319,0.0008276662
31.0,408.0,168.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
160.0,24.0,144.0,1.0,1.0,0.0010883332,test,body,0.0010883331997320056,0.0010882338
18.0,240.0,40.0,1.0,1.0,0.0005315831,test,body,0.0005315830931067467,0.00053163036
128.0,24.0,96.0,1.0,1.0,0.0010679672,test,body,0.0010679671540856361,0.001067863
16.0,128.0,64.0,1.0,1.0,0.0004296302,test,body,0.00042963019222952425,0.0004297137
26.0,96.0,56.0,1.0,1.0,0.0005203494,test,body,0.0005203494220040739,0.000520426
14.0,1024.0,2048.0,7.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
14.0,200.0,56.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
22.0,336.0,664.0,3.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
39.0,40.0,256.0,7.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
30.0,180.0,24.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
18.0,288.0,88.0,1.0,1.0,0.0007226928,test,body,0.0007226928137242794,0.00072268123
7.0,1200.0,320.0,1.0,1.0,0.0007226928,test,body,0.0007226928137242794,0.00072268123
32.0,32.0,48.0,3.0,1.0,0.00076799927,test,body,0.000767999270465225,0.0007679655
7.0,880.0,220.0,1.0,1.0,0.0008955586,test,body,0.0008955586235970259,0.00089546555
63.0,96.0,32.0,1.0,1.0,0.000827712,test,body,0.0008277120068669319,0.0008276662
6.0,720.0,200.0,1.0,1.0,0.0006244241,test,body,0.0006244240794330835,0.0006244788
38.0,96.0,32.0,1.0,1.0,0.000827712,test,body,0.0008277120068669319,0.0008276662
10.0,240.0,80.0,1.0,1.0,0.0008427321,test,body,0.0008427320863120258,0.0008426801
18.0,512.0,232.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
12.0,64.0,384.0,1.0,1.0,0.0011228102,test,body,0.0011228101793676615,0.0011226614
36.0,40.0,200.0,1.0,1.0,0.0010335298,test,body,0.0010335297556594014,0.0010334334
52.0,128.0,32.0,1.0,1.0,0.0006893051,test,body,0.0006893050740472972,0.00068931247
23.0,128.0,512.0,1.0,1.0,0.00054788,test,body,0.0005478800158016384,0.00054795993
16.0,816.0,1640.0,7.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
90.0,24.0,96.0,1.0,1.0,0.0009449438,test,body,0.0009449438075534999,0.0009449122
126.0,16.0,48.0,1.0,1.0,0.00096104963,test,body,0.0009610496344976127,0.0009609968
19.0,40.0,120.0,1.0,1.0,0.0007028081,test,body,0.0007028080872260034,0.0007028984
39.0,192.0,32.0,1.0,1.0,0.0006893051,test,body,0.0006893050740472972,0.00068931247
16.0,288.0,120.0,1.0,1.0,0.00017534259,test,body,0.0001753425895003602,0.00017541321
16.0,48.0,8.0,1.0,1.0,0.00076799927,test,body,0.000767999270465225,0.0007679655
7.0,1176.0,216.0,1.0,1.0,7.5379326e-06,test,body,7.537932560808258e-06,7.513229e-06
14.0,480.0,192.0,1.0,1.0,0.0011209514,test,body,0.0011209513759240508,0.0011207553
24.0,160.0,40.0,1.0,1.0,0.0007579031,test,body,0.0007579030934721231,0.00075795554
14.0,32.0,64.0,3.0,1.0,0.00089395564,test,body,0.0008939556428231299,0.00089391664
25.0,192.0,32.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
16.0,240.0,72.0,1.0,1.0,0.00021068958,test,body,0.00021068958449177444,0.00021070678
23.0,336.0,664.0,3.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
43.0,144.0,24.0,1.0,1.0,0.0007028081,test,body,0.0007028080872260034,0.0007028984
14.0,720.0,192.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
64.0,80.0,24.0,1.0,1.0,0.00029770727,test,body,0.0002977072726935148,0.000297743
6.0,768.0,208.0,1.0,1.0,0.0006244241,test,body,0.0006244240794330835,0.0006244788
52.0,144.0,32.0,1.0,1.0,0.0003034253,test,body,0.0003034253022633493,0.0003034657
33.0,48.0,208.0,3.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
9.0,664.0,408.0,1.0,1.0,0.0001228599,test,body,0.00012285989942029119,0.0001229475
16.0,768.0,128.0,1.0,1.0,0.00060177664,test,body,0.0006017766427248716,0.0006018336
32.0,8.0,48.0,3.0,1.0,0.00076799927,test,body,0.000767999270465225,0.0007679655
14.0,384.0,128.0,1.0,1.0,0.0004809487,test,body,0.0004809487145394087,0.00048097133
14.0,864.0,192.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
13.0,1024.0,2048.0,5.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
15.0,120.0,80.0,1.0,1.0,0.00033084577,test,body,0.0003308457671664655,0.0003308864
144.0,16.0,96.0,1.0,1.0,0.0012956706,test,body,0.001295670634135604,0.0012953768
14.0,336.0,144.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
11.0,320.0,80.0,1.0,1.0,0.0005315831,test,body,0.0005315830931067467,0.00053163036
68.0,100.0,20.0,1.0,1.0,0.00029767805,test,body,0.00029767805244773626,0.000297743
66.0,24.0,96.0,1.0,1.0,0.0009449438,test,body,0.0009449438075534999,0.0009449122
64.0,32.0,128.0,1.0,1.0,0.0011267206,test,body,0.0011267205700278282,0.0011265926
24.0,336.0,1024.0,3.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
20.0,40.0,160.0,1.0,1.0,0.0007028081,test,body,0.0007028080872260034,0.0007028984
66.0,64.0,36.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
16.0,336.0,112.0,1.0,1.0,0.0004352104,test,body,0.00043521038605831563,0.0004353164
14.0,928.0,128.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
14.0,1824.0,192.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
46.0,168.0,512.0,7.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
25.0,336.0,816.0,3.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
144.0,240.0,16.0,1.0,1.0,0.000443389,test,body,0.00044338899897411466,0.00044342235
8.0,1248.0,208.0,1.0,1.0,0.0010335298,test,body,0.0010335297556594014,0.0010334334
32.0,64.0,256.0,3.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
35.0,40.0,56.0,1.0,1.0,0.00022874949,test,body,0.000228749486268498,0.00022883003
8.0,952.0,220.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
57.0,64.0,72.0,1.0,1.0,0.0001228599,test,body,0.00012285989942029119,0.0001229475
80.0,24.0,144.0,1.0,1.0,0.0012860637,test,body,0.0012860636925324798,0.0012857292
118.0,24.0,72.0,1.0,1.0,0.0009449438,test,body,0.0009449438075534999,0.0009449122
63.0,208.0,336.0,5.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
44.0,64.0,88.0,1.0,1.0,0.0001228599,test,body,0.00012285989942029119,0.0001229475
20.0,160.0,40.0,1.0,1.0,0.0005315831,test,body,0.0005315830931067467,0.00053163036
32.0,72.0,208.0,1.0,1.0,0.00017762817,test,body,0.0001776281715137884,0.00017767871
38.0,64.0,32.0,1.0,1.0,0.0001228599,test,body,0.00012285989942029119,0.0001229475
84.0,16.0,48.0,1.0,1.0,0.00096104963,test,body,0.0009610496344976127,0.0009609968
13.0,288.0,72.0,1.0,1.0,0.000816111,test,body,0.0008161109872162342,0.00081610767
20.0,240.0,40.0,1.0,1.0,0.0005315831,test,body,0.0005315830931067467,0.00053163036
58.0,96.0,36.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
16.0,616.0,144.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
42.0,256.0,128.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
59.0,168.0,80.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
17.0,336.0,256.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
31.0,120.0,32.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
7.0,640.0,196.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
37.0,168.0,176.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
56.0,64.0,24.0,1.0,1.0,0.00030432874,test,body,0.0003043287433683872,0.0003044195
39.0,208.0,336.0,5.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
48.0,32.0,128.0,1.0,1.0,0.0011267206,test,body,0.0011267205700278282,0.0011265926
28.0,240.0,192.0,1.0,1.0,0.0005703049,test,body,0.0005703049246221781,0.0005703679
6.0,248.0,992.0,1.0,1.0,0.0006893051,test,body,0.0006893050740472972,0.00068931247
27.0,40.0,240.0,1.0,1.0,0.00061318785,test,body,0.0006131878471933305,0.00061327545
60.0,56.0,28.0,1.0,1.0,0.00029767805,test,body,0.00029767805244773626,0.000297743
30.0,24.0,144.0,1.0,1.0,0.000138272,test,body,0.00013827199290972203,0.0001383298
13.0,72.0,360.0,1.0,1.0,0.0011228102,test,body,0.0011228101793676615,0.0011226614
41.0,208.0,128.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
25.0,224.0,56.0,1.0,1.0,0.0005203494,test,body,0.0005203494220040739,0.000520426
10.0,448.0,112.0,1.0,1.0,0.0003108936,test,body,0.0003108936070930213,0.00031097667
12.0,336.0,104.0,1.0,1.0,0.0005203494,test,body,0.0005203494220040739,0.000520426
12.0,64.0,320.0,1.0,1.0,0.0011228102,test,body,0.0011228101793676615,0.0011226614
32.0,32.0,128.0,1.0,1.0,0.0007844531,test,body,0.0007844531210139394,0.0007844104
20.0,720.0,120.0,1.0,1.0,0.0010883332,test,body,0.0010883331997320056,0.0010882338
51.0,40.0,256.0,5.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
4.0,448.0,160.0,1.0,1.0,0.0005315831,test,body,0.0005315830931067467,0.00053163036
31.0,144.0,32.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
18.0,128.0,72.0,1.0,1.0,0.00029770727,test,body,0.0002977072726935148,0.000297743
13.0,320.0,112.0,1.0,1.0,0.00030432874,test,body,0.0003043287433683872,0.0003044195
14.0,144.0,576.0,1.0,1.0,0.00062705664,test,body,0.0006270566373132169,0.0006271008
20.0,104.0,408.0,1.0,1.0,0.00054788,test,body,0.0005478800158016384,0.00054795993
48.0,96.0,32.0,1.0,1.0,0.00061321555,test,body,0.0006132155540399253,0.00061327545
14.0,288.0,128.0,1.0,1.0,0.0003466238,test,body,0.0003466237976681441,0.00034674228
8.0,600.0,220.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
58.0,96.0,24.0,1.0,1.0,0.0008427321,test,body,0.0008427320863120258,0.0008426801
14.0,1024.0,1024.0,3.0,2.0,0.00089395564,test,body,0.0008939556428231299,0.00089391664
30.0,336.0,256.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
8.0,664.0,2048.0,5.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
34.0,48.0,144.0,1.0,1.0,0.00023336578,test,body,0.0002333657757844776,0.00023348
27.0,40.0,200.0,1.0,1.0,0.000511711,test,body,0.0005117109976708889,0.0005118438
61.0,40.0,40.0,1.0,1.0,0.00022874949,test,body,0.000228749486268498,0.00022883003
62.0,144.0,24.0,1.0,1.0,0.0007028081,test,body,0.0007028080872260034,0.0007028984
64.0,96.0,36.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
17.0,112.0,224.0,1.0,1.0,0.00052707485,test,body,0.0005270748515613377,0.000527101
31.0,408.0,1024.0,3.0,2.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
11.0,480.0,112.0,1.0,1.0,0.0003108936,test,body,0.0003108936070930213,0.00031097667
23.0,96.0,40.0,1.0,1.0,0.0005315831,test,body,0.0005315830931067467,0.00053163036
7.0,384.0,196.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
48.0,160.0,32.0,1.0,1.0,0.0012027845,test,body,0.0012027844786643982,0.0012025906
8.0,264.0,1328.0,1.0,1.0,0.00032179296,test,body,0.0003217929624952376,0.00032182568
43.0,256.0,120.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
15.0,400.0,128.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
66.0,36.0,108.0,1.0,1.0,0.00029767805,test,body,0.00029767805244773626,0.000297743
60.0,36.0,252.0,1.0,1.0,0.00011253774,test,body,0.00011253773845965043,0.00011257327
41.0,24.0,144.0,1.0,1.0,0.0008427321,test,body,0.0008427320863120258,0.0008426801
59.0,208.0,104.0,1.0,1.0,0.0001228599,test,body,0.00012285989942029119,0.0001229475
8.0,8.0,16.0,1.0,1.0,0.00076799927,test,body,0.000767999270465225,0.0007679655
29.0,112.0,24.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
8.0,168.0,104.0,1.0,1.0,0.0005203494,test,body,0.0005203494220040739,0.000520426
72.0,96.0,32.0,1.0,1.0,0.00047830946,test,body,0.00047830946277827024,0.0004783489
8.0,768.0,128.0,1.0,1.0,0.0003034253,test,body,0.0003034253022633493,0.0003034657
7.0,900.0,180.0,1.0,1.0,0.0008955586,test,body,0.0008955586235970259,0.00089546555
42.0,24.0,96.0,1.0,1.0,0.0008427321,test,body,0.0008427320863120258,0.0008426801
16.0,120.0,600.0,1.0,1.0,0.0007273864,test,body,0.0007273863884620368,0.00072744815
90.0,16.0,64.0,1.0,1.0,0.00096104963,test,body,0.0009610496344976127,0.0009609968
126.0,24.0,72.0,1.0,1.0,0.0009449438,test,body,0.0009449438075534999,0.0009449122
18.0,112.0,448.0,1.0,1.0,0.000816111,test,body,0.0008161109872162342,0.00081610767
32.0,96.0,32.0,1.0,1.0,0.0005018696,test,body,0.0005018695956096053,0.0005019505
94.0,24.0,72.0,1.0,1.0,0.0009449438,test,body,0.0009449438075534999,0.0009449122
80.0,32.0,192.0,1.0,1.0,0.0015214462,test,body,0.0015214461600407958,0.0015209339
28.0,58.0,58.0,1.0,1.0,0.0016622888,test,body,0.0016622887924313545,0.0016615536
8.0,40.0,48.0,3.0,1.0,0.00076799927,test,body,0.000767999270465225,0.0007679655
63.0,24.0,144.0,1.0,1.0,0.0008427321,test,body,0.0008427320863120258,0.0008426801
8.0,1008.0,196.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
19.0,64.0,336.0,1.0,1.0,0.00054788,test,body,0.0005478800158016384,0.00054795993
35.0,72.0,24.0,1.0,1.0,0.0007028081,test,body,0.0007028080872260034,0.0007028984
68.0,96.0,28.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
32.0,32.0,56.0,1.0,1.0,0.00076799927,test,body,0.000767999270465225,0.0007679655
70.0,24.0,96.0,1.0,1.0,0.0009449438,test,body,0.0009449438075534999,0.0009449122
37.0,168.0,64.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
16.0,680.0,136.0,1.0,1.0,0.00052707485,test,body,0.0005270748515613377,0.000527101
8.0,672.0,208.0,1.0,1.0,0.00029770727,test,body,0.0002977072726935148,0.000297743
12.0,384.0,64.0,1.0,1.0,0.000816111,test,body,0.0008161109872162342,0.00081610767
7.0,1320.0,200.0,1.0,1.0,7.5379326e-06,test,body,7.537932560808258e-06,7.513229e-06
6.0,672.0,160.0,1.0,1.0,0.0005315831,test,body,0.0005315830931067467,0.00053163036
66.0,28.0,168.0,1.0,1.0,0.00011253774,test,body,0.00011253773845965043,0.00011257327
26.0,160.0,40.0,1.0,1.0,0.0005315831,test,body,0.0005315830931067467,0.00053163036
48.0,256.0,88.0,1.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
17.0,280.0,120.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
51.0,40.0,56.0,1.0,1.0,0.00022874949,test,body,0.000228749486268498,0.00022883003
36.0,24.0,144.0,1.0,1.0,0.0008427321,test,body,0.0008427320863120258,0.0008426801
8.0,720.0,180.0,1.0,1.0,0.00093242456,test,body,0.0009324245620518923,0.00093240186
8.0,600.0,180.0,1.0,1.0,5.8328296e-05,test,body,5.832829629071057e-05,5.8315483e-05
49.0,144.0,24.0,1.0,1.0,0.0007028081,test,body,0.0007028080872260034,0.0007028984
16.0,448.0,112.0,1.0,1.0,0.000584158,test,body,0.0005841579986736178,0.00058419385
49.0,32.0,128.0,1.0,1.0,0.000827712,test,body,0.0008277120068669319,0.0008276662
13.0,384.0,64.0,1.0,1.0,0.000816111,test,body,0.0008161109872162342,0.00081610767
18.0,64.0,256.0,1.0,1.0,0.0011228102,test,body,0.0011228101793676615,0.0011226614
29.0,56.0,224.0,1.0,1.0,0.0006893051,test,body,0.0006893050740472972,0.00068931247
63.0,40.0,168.0,7.0,1.0,6.388407e-05,test,body,6.388407200574875e-05,6.392027e-05
51.0,96.0,32.0,1.0,1.0,0.000827712,test,body,0.0008277120068669319,0.0008276662
19.0,96.0,40.0,1.0,1.0,0.0005315831,test,body,0.0005315830931067467,0.00053163036
17.0,336.0,56.0,1.0,1.0,0.00031356362,test,body,0.0003135636216029525,0.00031359954
31.0,80.0,408.0,1.0,1.0,0.00054788,test,body,0.0005478800158016384,0.00054795993
7.0,448.0,160.0,1.0,1.0,0.0005315831,test,body,0.0005315830931067467,0.00053163036
55.0,24.0,144.0,1.0,1.0,0.0008427321,test,body,0.0008427320863120258,0.0008426801
32.0,196.0,48.0,1.0,1.0,2.9717743e-05,test,body,2.9717743018409237e-05,2.9694813e-05
62.0,20.0,100.0,1.0,1.0,0.00037582187,test,body,0.0003758218663278967,0.00037594998
106.0,16.0,48.0,1.0,1.0,0.00096104963,test,body,0.0009610496344976127,0.0009609968
60.0,36.0,108.0,1.0,1.0,0.00029767805,test,body,0.00029767805244773626,0.000297743
7.0,672.0,212.0,1.0,1.0,0.00011253774,test,body,0.00011253773845965043,0.00011257327
27.0,96.0,56.0,1.0,1.0,0.0005203494,test,body,0.0005203494220040739,0.000520426
28.0,128.0,512.0,1.0,1.0,0.0010095979,test,body,0.001009597908705473,0.001009487
64.0,48.0,24.0,1.0,1.0,0.0003108936,test,body,0.0003108936070930213,0.00031097667
